0.267692,-0.255922,-0.550825,1.0064
-0.0866962,-0.0389144,-0.655324,0.703939
0.519895,-0.00142696,-0.238597,0.870626
-0.0424006,0.123423,-0.209606,0.674638
0.262123,0.276471,-0.0702885,0.515359
0.547394,0.13849,0.0165539,0.355385
0.411757,0.153307,-0.0658967,0.216232
-0.168769,0.563371,-0.167395,0.483374
-0.0220967,-0.712057,-0.530704,0.316451
0.474444,0.324597,-0.383204,0.803044
0.206787,-0.70517,0.385799,0.978667
-0.267197,0.285293,-0.219334,0.555002
0.173641,-0.661472,-0.144059,0.466374
0.236825,0.461743,-0.312538,1.0119
0.0361054,0.253431,-0.313196,0.658413
0.396966,0.35513,-0.155408,0.0769195
-0.106661,0.519385,-0.637474,0.1711
0.160039,0.0469101,-0.0124054,0.293647
0.152715,-0.0355243,0.170192,0.370192
0.700326,0.40649,-0.130002,0.415984
0.123515,0.485952,-0.441739,0.581834
0.209461,-0.0807679,0.0444957,0.239825
0.154751,0.0914118,0.0737473,0.213978
0.158542,0.396087,-0.572112,0.133253
0.35332,0.155526,0.247694,0.531284
-0.273652,0.297291,-0.225042,0.53013
