0.270983,-0.296692,-0.588667,1.05713
-0.11729,-0.0728334,-0.720586,0.735144
0.557171,-0.0416436,-0.257512,0.938255
-0.0852422,0.0615982,-0.220354,0.743763
0.267694,0.281937,-0.0844961,0.582705
0.623624,0.0904091,0.02956,0.407868
0.432198,0.101043,-0.092749,0.222496
-0.221313,0.611094,-0.201499,0.50984
-0.0409705,-0.764879,-0.564083,0.318843
0.516881,0.331886,-0.438246,0.864473
0.204742,-0.749674,0.400907,1.01217
-0.346901,0.260183,-0.222503,0.647757
0.168926,-0.730896,-0.15119,0.484369
0.237999,0.48121,-0.342832,1.09545
0.019028,0.248781,-0.377732,0.717744
0.380288,0.363528,-0.229795,0.0421306
-0.151067,0.542873,-0.713259,0.161382
0.109307,-0.0103482,-0.066221,0.322972
0.120219,-0.115868,0.227108,0.418255
0.779124,0.433574,-0.158667,0.476407
0.118885,0.528116,-0.520456,0.618062
0.206559,-0.202063,0.047599,0.221469
0.100503,0.0605478,0.105083,0.174097
0.152279,0.401627,-0.658536,0.115301
0.373253,0.122974,0.295313,0.602638
-0.361974,0.294627,-0.285725,0.491659
