0.545317,0.586014,-0.0702824,-0.0154291
1.17692,0.507587,0.509778,-0.993928
0.0461506,0.830291,0.212282,-0.195644
-0.0132669,0.712046,0.283514,-0.126105
0.479254,0.814266,0.0444446,-0.0867062
0.26823,0.696867,0.35018,0.176585
0.35451,0.428557,0.316759,-0.028173
0.358306,0.93854,0.37947,-0.0370062
0.0840336,0.427055,0.347014,-0.650386
0.420073,0.644206,0.214935,-0.520722
0.450462,0.456158,0.258771,-0.970026
0.469665,0.330905,0.179454,0.085096
0.685361,1.06007,0.643443,-0.395244
0.471674,0.777102,0.56352,0.108607
0.546856,0.686215,-0.107694,-0.0193254
