0.182372,0.403285,0.111215,0.380942
0.138074,0.733813,0.389358,0.14744
0.245761,0.287079,0.403297,0.165131
-1.13538,1.41116,0.0922488,0.267468
0.312494,0.321369,0.0578583,0.250992
0.351722,0.276776,0.0990319,0.144633
0.0906562,0.349049,0.109662,0.286123
0.30791,0.287645,0.0775264,0.165697
0.288648,0.392888,0.197906,0.209602
0.236754,0.391792,0.21711,0.205197
0.276851,0.382788,0.191699,0.092133
0.235441,0.343645,0.216043,0.168855
0.215249,0.458473,0.27483,0.211843
0.274101,0.170911,0.116229,0.238643
0.00950791,0.518266,0.224358,0.163538
