-0.225635,3.11659,4.37363,-2.50106
0.65688,0.461626,0.344668,-0.407304
-4.90894,4.64297,-3.92842,11.1721
5.50689,-3.43447,4.6867,-10.7566
0.338809,0.427784,-0.0858668,0.236337
0.211294,0.396605,0.171178,0.234492
0.263246,0.397654,0.302853,0.0457192
0.276777,0.944721,0.327628,0.147988
0.211939,0.408349,0.12904,0.381623
0.203467,0.465649,0.157921,0.250915
0.203582,0.450968,0.246419,0.403562
0.310208,0.543709,0.358508,0.0667395
0.211734,0.430551,0.10558,0.276077
-0.777488,-0.367589,0.0685749,0.434084
0.574868,-2.32063,-3.8697,2.89193
