0.0884851,1.15398,0.864693,-0.652498
0.131052,1.80334,0.725401,0.289708
0.0778322,1.50606,-0.0355893,0.142572
-0.172629,1.15877,0.965351,0.116579
0.150111,0.97157,0.823473,-0.0408947
-0.422937,1.11165,0.572876,0.0378459
0.11351,1.13595,0.410568,0.345755
0.0893464,1.12167,0.879397,-0.0631684
-0.00363002,1.07685,0.457299,0.107062
0.431767,1.36586,0.991422,-0.283804
-0.0211882,1.50458,0.477221,0.0236384
0.163069,1.13966,0.783937,0.134808
-0.469511,1.2248,-0.203969,-0.213882
0.277489,0.928856,0.680724,-0.0106374
-0.27443,0.788046,0.332146,0.184013
