0.26271,-0.187535,-0.489119,0.920632
-0.0322214,0.0183156,-0.544649,0.648805
0.455579,0.0685598,-0.207796,0.754021
0.0684336,0.242551,-0.180288,0.560192
0.257096,0.258509,-0.0421558,0.392561
0.396757,0.224854,-0.0199599,0.249405
0.387209,0.235822,-0.0241449,0.224386
-0.0800839,0.481023,-0.11097,0.443516
0.00917766,-0.624619,-0.476565,0.312961
0.400795,0.310008,-0.291575,0.695873
0.210171,-0.632825,0.361209,0.924507
-0.475013,0.863643,0.199508,0.497466
0.181903,-0.546755,-0.133383,0.437415
0.235054,0.426792,-0.261371,0.868151
0.03404,0.245362,-0.220566,0.547121
0.425869,0.296193,-0.0508291,0.163699
-0.0302806,0.477529,-0.509153,0.190303
0.232949,0.223775,-0.0301964,0.292382
0.237305,0.135301,0.0261587,0.243925
0.554549,0.347606,-0.0850884,0.310151
0.132624,0.40849,-0.306057,0.520439
0.224269,0.19946,0.0932814,0.28684
0.254365,-0.0194474,0.102351,0.276898
0.170502,0.38242,-0.427701,0.169872
0.315017,0.207688,0.152742,0.401764
0.222033,-0.227988,-0.531303,0.501449
