-0.183721,2.98723,4.13953,-2.37287
0.715296,0.467004,0.36344,-0.476126
-4.60815,4.40702,-3.674,10.4865
5.17533,-3.17988,4.41812,-10.1107
0.30648,0.386124,-0.126166,0.298349
0.198585,0.490022,0.313396,0.305515
0.242743,0.367057,0.198463,0.140314
0.309881,1.00654,0.342131,0.131674
0.239277,0.460368,0.137412,0.416929
0.156526,0.511168,0.128769,0.312977
0.222597,0.450008,0.225369,0.209848
0.322136,0.488153,0.274668,0.142256
0.130493,0.507464,0.187667,0.337817
-0.730193,-0.300531,0.0988271,0.407573
0.574224,-2.16486,-3.67295,2.73944
