0.0682263,2.20732,2.72931,-1.59999
0.962755,0.490293,0.442603,-0.760527
-2.8029,2.99086,-2.14702,6.37162
3.1854,-1.65192,2.80611,-6.23408
0.201697,0.297402,0.139492,0.262822
0.12966,0.792607,0.490368,0.068701
0.256863,0.457303,0.122813,0.176476
0.408128,1.0623,0.384821,0.0721835
0.201372,0.504825,0.258752,-0.158805
0.236903,0.53639,0.263635,0.00969566
0.343328,0.451823,0.246503,-0.52445
0.301988,0.413708,0.0256671,0.242233
0.300265,0.803003,0.485059,-0.0628912
-0.345952,0.171385,0.283562,0.227237
0.56983,-1.22657,-2.48682,1.8207
