0.0873429,1.15832,0.869097,-0.66094
0.13142,1.81271,0.728077,0.291446
0.0774712,1.51551,-0.0406043,0.142521
-0.178962,1.16886,0.975721,0.116377
0.149813,0.968729,0.835121,-0.0471101
-0.433752,1.11839,0.574332,0.0360273
0.114385,1.14585,0.409219,0.354181
0.0863283,1.13353,0.891232,-0.0714043
-0.00892904,1.08618,0.455991,0.10603
0.4358,1.37342,0.997882,-0.288155
-0.0236422,1.51668,0.476964,0.0213389
0.166489,1.15114,0.790664,0.141226
-0.474841,1.23052,-0.208383,-0.217009
0.284743,0.93137,0.686088,-0.0144897
-0.28556,0.79044,0.330289,0.185559
