0.187753,0.299621,-0.014915,0.395615
0.156254,0.546504,0.31639,0.146747
0.287259,0.199185,0.330846,0.168418
-1.19622,1.42849,0.0318809,0.277712
0.291623,0.285248,0.107326,0.233943
0.223905,0.272389,0.0561631,0.207277
0.190034,0.308928,0.0552475,0.294156
0.263718,0.29088,0.103289,0.165054
0.244488,0.285277,0.100252,0.180501
0.270004,0.302023,0.0694054,0.25198
0.253469,0.377837,0.075373,0.216189
0.233337,0.429383,0.256792,0.126092
0.324034,0.301925,0.270161,0.257524
0.306127,0.204261,0.150456,0.209711
0.0645528,0.405512,0.135175,0.221695
