0.401927,-0.0219426,-0.269015,0.0395115
0.603386,-0.154421,-0.40563,0.250707
0.310538,0.298715,-0.356287,0.171232
-1.52128,1.50694,-0.321045,0.335465
0.219267,0.629284,0.285008,0.101587
0.189055,0.709029,0.429455,0.1896
0.52241,0.292216,0.119454,-0.136936
0.181255,0.595358,0.256491,0.0872909
0.360768,0.213791,-0.0371772,0.155878
0.336902,0.272401,-0.00355833,0.132185
0.113908,0.315906,0.0361449,0.421973
0.0843625,0.650488,0.37599,0.26683
0.558783,-0.166465,-0.0770038,0.196659
0.0855121,0.7801,0.323069,0.135519
0.610089,0.0260357,-0.204923,0.0627255
