0.266321,-0.236292,-0.533112,0.981924
-0.0714372,-0.0223908,-0.624149,0.688649
0.50177,0.0183693,-0.23004,0.837526
-0.0204721,0.155922,-0.206147,0.640223
0.259854,0.272118,-0.0637406,0.482368
0.507948,0.161468,0.00765688,0.329253
0.402453,0.176542,-0.0548678,0.216308
-0.143878,0.538972,-0.151783,0.472091
-0.0131349,-0.687012,-0.515145,0.315408
0.45374,0.320464,-0.357519,0.772345
0.207752,-0.684371,0.378716,0.963078
-0.350734,0.491384,-0.078287,0.529466
0.175983,-0.628624,-0.140945,0.458033
0.236259,0.451929,-0.298148,0.971161
0.0430026,0.254039,-0.281093,0.629137
0.404926,0.340148,-0.127431,0.101028
-0.0850781,0.507495,-0.601179,0.176593
0.186679,0.0735482,0.0230326,0.272632
0.170477,0.00601985,0.136921,0.343231
0.66057,0.390354,-0.118415,0.387213
0.126069,0.464169,-0.403693,0.56444
0.208528,-0.0119426,0.0430851,0.252702
0.183167,0.096632,0.0507611,0.24333
0.162396,0.392093,-0.531328,0.143812
0.342843,0.170423,0.222483,0.496065
-0.105717,0.105091,-0.335365,0.530492
