0.278649,1.54784,1.54053,-0.946049
1.08627,0.50076,0.480902,-0.895635
-1.29679,1.80923,-0.8732,2.93907
1.52548,-0.377492,1.46132,-3.00001
0.389763,0.58637,0.132588,0.0163894
0.254222,0.701356,0.363487,0.0683067
0.342172,0.466898,0.174541,0.102694
0.307297,0.823168,0.418903,0.0599337
0.129532,0.457524,0.307169,-0.459276
0.345909,0.602237,0.232702,-0.309875
0.404855,0.455098,0.253221,-0.786338
0.336625,0.423184,0.148911,0.0983515
0.533047,0.957009,0.579352,-0.269487
0.171797,0.679259,0.408849,0.078462
0.564269,-0.436234,-1.48382,1.04593
