0.0894884,1.15015,0.860815,-0.645072
0.130731,1.79509,0.723048,0.288184
0.0781508,1.49775,-0.0311777,0.142617
-0.167046,1.14981,0.956175,0.116784
0.150303,0.974198,0.813231,-0.0353656
-0.413392,1.1057,0.571602,0.0394499
0.112734,1.1272,0.411781,0.33828
0.0920975,1.11106,0.868802,-0.0558024
0.00106402,1.06861,0.458472,0.107976
0.428222,1.3592,0.985733,-0.279974
-0.0190272,1.49391,0.47745,0.0256574
0.160034,1.12945,0.778027,0.129028
-0.464825,1.21977,-0.200088,-0.211132
0.271026,0.926719,0.676052,-0.00723572
-0.264596,0.78595,0.333797,0.182645
