-0.0320453,1.16979,1.3485,-0.122902
0.120661,0.680071,0.266425,0.352325
0.410151,0.265999,0.12837,0.0249232
0.0712436,0.417717,-0.0116731,0.653772
0.282297,0.184249,0.158148,0.011954
0.0818959,0.333084,-0.0135124,0.076837
0.072831,0.590128,0.181895,0.201037
0.36969,0.371064,0.153557,-0.0066156
-0.200922,1.34863,1.01065,-0.197418
0.273695,0.629392,0.0727598,0.234978
0.109371,1.31668,0.352596,-0.374339
-1.05238,3.93589,2.77312,-0.0238972
0.0317913,0.914952,1.09697,-0.288706
0.1254,0.964988,0.865994,0.0969493
0.197322,0.282033,0.743853,0.518756
0.0927118,0.459886,0.0452428,0.323958
0.0592415,0.65285,-0.0906673,0.106643
0.294741,0.367831,0.192349,0.0168113
-0.497581,-0.11397,0.310139,-0.220341
0.518295,0.333675,0.0215088,0.055303
0.0477631,0.563816,-0.0639281,0.0684394
0.259723,0.331372,0.110316,0.0294152
-0.429137,0.623698,0.466852,0.0780125
0.292172,0.376848,0.311314,-0.0413025
0.0878116,0.260143,0.736366,0.662892
3.21776,-2.9035,-1.95837,0.0879557
