-0.462819,3.84764,5.69693,-3.2254
0.081029,0.445825,0.162245,0.277477
-6.61307,5.97977,-5.36991,15.0565
7.38542,-4.87693,6.20843,-14.4161
0.0601877,0.483399,0.534357,0.0262996
0.455154,0.0985805,-0.198231,0.00560603
0.12626,0.780863,0.346255,0.132579
0.174672,0.216208,0.239327,0.12713
0.398034,0.305149,0.27137,-0.20655
0.300086,0.276263,0.17667,-0.0978678
0.105756,0.473706,0.287446,0.874286
0.178133,0.503088,0.188223,0.159789
0.380568,0.00414081,0.0614768,-0.209437
-0.994568,-0.704632,-0.0951709,0.568487
0.578281,-3.20126,-4.98146,3.75393
