-0.00184561,2.42477,3.12224,-1.8155
0.907175,0.485277,0.425125,-0.698114
-3.30449,3.38434,-2.57128,7.5149
3.73829,-2.07644,3.254,-7.31119
0.163917,0.251775,0.0420116,0.362229
0.13575,0.778983,0.526359,0.192126
0.25557,0.425594,0.0692639,0.260998
0.400708,1.09052,0.37703,0.0826185
0.230579,0.525894,0.240245,0.0108478
0.180454,0.517788,0.274595,0.169717
0.316075,0.450069,0.242255,-0.397034
0.245453,0.33168,-0.00967029,0.294506
0.169381,0.72107,0.440167,0.0731082
-0.474595,0.0265569,0.233161,0.28082
0.571176,-1.48798,-2.81753,2.07671
